# composition,1.0CaCl2
# source,Bu, 2021
# temperature_K,1100
# raw_file,CaCl2_Bu_2021_1100.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
0.5417355635257629,0.009954118689021175,0.0,0.0
0.5467056145672836,0.009998128483950349,0.0,0.0
0.5516756656088044,0.010042138278879526,0.0,0.0
0.5566457166503251,0.0100861480738087,0.0,0.0
0.561615767691846,0.010130157868737878,0.0,0.0
0.5665858187333667,0.010174167663667051,0.0,0.0
0.5715558697748875,0.010218177458596229,0.0,0.0
0.5765259208164082,0.010262187253525403,0.0,0.0
0.581495971857929,0.01030619704845458,0.0,0.0
0.5864660228994497,0.010350206843383754,0.0,0.0
0.5914360739409705,0.010395436182094691,0.0,0.0
0.5964061249824912,0.010459306378790207,0.0,0.0
0.601376176024012,0.010523176575485725,0.0,0.0
0.6063462270655328,0.01058704677218124,0.0,0.0
0.6113162781070536,0.010650916968876758,0.0,0.0
0.6162863291485743,0.010714787165572273,0.0,0.0
0.6212563801900951,0.010778657362267791,0.0,0.0
0.6262264312316158,0.010842527558963306,0.0,0.0
0.6311964822731366,0.010906397755658824,0.0,0.0
0.6361665333146573,0.010970267952354338,0.0,0.0
0.641136584356178,0.011034138149049855,0.0,0.0
0.6461066353976989,0.011098008345745373,0.0,0.0
0.6510766864392196,0.011161878542440887,0.0,0.0
0.6560467374807404,0.011225748739136406,0.0,0.0
0.6610167885222611,0.01128961893583192,0.0,0.0
0.6659868395637819,0.011353489132527438,0.0,0.0
0.6709568906053026,0.011417359329222953,0.0,0.0
0.6759269416468234,0.011481229525918471,0.0,0.0
0.6808969926883441,0.011545099722613986,0.0,0.0
0.685867043729865,0.011608969919309504,0.0,0.0
0.6908370947713857,0.011672840116005018,0.0,0.0
0.6958071458129065,0.011740359936499854,0.0,0.0
0.7007771968544272,0.011816889268279646,0.0,0.0
0.705747247895948,0.01189341860005944,0.0,0.0
0.7107172989374687,0.011969947931839232,0.0,0.0
0.7156873499789895,0.012046477263619026,0.0,0.0
0.7206574010205102,0.01212300659539882,0.0,0.0
0.725627452062031,0.012199535927178613,0.0,0.0
0.7305975031035518,0.012276065258958404,0.0,0.0
0.7355675541450726,0.0123525945907382,0.0,0.0
0.7405376051865933,0.012429123922517991,0.0,0.0
0.7455076562281141,0.012505653254297784,0.0,0.0
0.7504777072696348,0.012582182586077578,0.0,0.0
0.7554477583111556,0.012658711917857371,0.0,0.0
0.7604178093526763,0.012735241249637163,0.0,0.0
0.7653878603941972,0.012811770581416958,0.0,0.0
0.7703579114357179,0.01288829991319675,0.0,0.0
0.7753279624772387,0.012964829244976543,0.0,0.0
0.7802980135187594,0.013041358576756337,0.0,0.0
0.7852680645602802,0.01311788790853613,0.0,0.0
0.7902381156018009,0.013194417240315922,0.0,0.0
0.7952081666433217,0.013270946572095717,0.0,0.0
0.8001782176848424,0.013344869786727588,0.0,0.0
0.8051482687263631,0.013401955616882236,0.0,0.0
0.810118319767884,0.013459041447036886,0.0,0.0
0.8150883708094047,0.013516127277191535,0.0,0.0
0.8200584218509255,0.013573213107346185,0.0,0.0
0.8250284728924462,0.013630298937500833,0.0,0.0
0.829998523933967,0.013687384767655483,0.0,0.0
0.8349685749754877,0.013744470597810131,0.0,0.0
